"Status","Name","Duration in ms","Description"
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_functional_test_usage_report.test_functional_test_usage_report_positive[workspaces-False]","244",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_dedicated_ips.test_delete_dedicated_ip","2022",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_console_size_soak.test_is_soak_check[jmeter_soak_test]","110191",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests./home/jenkins/workspace/API-TEST-BZA/api-testing/api_testing/tests/test_functional.test_functional_api.test_basic","122790",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_split_csv_multi.test_multi_jmeter_data_files[jmeter_test0]","297704","
    tests a case in which the user that created the test item is different
    from the user added data files to the multi test (containing the test item)
    :param jmeter_test:
    :return:
    "
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_account.test_invite_account_user","1968",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_cloud_location.test_location_list_not_empty[Amazon Web Services]","967",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_override_load_configuration_in_jmx.test_verify_test_load_configuration_values_in_jmx[jmeter_test_with_engines_threads]","566",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_account.test_invitation_invalid_list","938","Multiple invitations list when some invitations are invalid"
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_failure_criteria.test_delete_failure_criteria[v4]","52558",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_account.test_upgrade_subscription_invalid_plan[None-Missing planId]","758",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_account.test_duplicate_invitation_single_request","475","Generate duplicate invitations in one request"
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_workspace.test_workspace_localization[\u03b5\u03bb\u03bb\u03b7\u03bd\u03b9\u03ba\u03ac]","237",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_dedicated_ips.test_non_admin_cannot_access_global_list","137",""
"failed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_account.test_register_invited_user_without_invitation","117174",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_account.test_invitation_invalid_roles[InvalidStructureRole-Invalid structure, parameters are expected to be arrays-InvalidStructureWsId-accountRoles-workspacesId]","513",""
"skipped","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_cli_args.TestCliArgsExternalAccess.test_cli_args_in_original_test_conf_report[jmeter_test_cli_args_console_and_engine_different_use_engine]","413",""
"failed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_remote_control.test_initial_jmeter_prop_in_distinct_api","307357",""
"skipped","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_http_test_basic_actions.TestBasicActionsExternalAccess.test_save_test_access_from_external","1",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_shared_folders.test_create_illegal_folder_name[+]","182","Based on: http://docs.aws.amazon.com/AmazonS3/latest/dev/UsingMetadata.html"
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_usage_alerts.test_create_alert_with_illegal_mail_negative[robocop+test@blazemeter-Invalid email]","155",""
"broken","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_report_timeline_report.test_timeline_kpis_filtered_by_location","56",""
"skipped","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_services_dependency_integration.test_master_dependency_configuration[running_master_configuration0]","1",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_usage_report.test_usage_report[900-False-with_headers0]","223151",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_usage_alerts.test_delete_illegal_alert_negative[ ]","164",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_shared_folders.test_delete_none_existing_file","296",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_functional_test_usage_report.test_functional_test_usage_report_positive[accounts-True]","1020",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_auto_jmx.test_autojmx_versions_via_test[2_9.jmx-expected3]","874",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_shared_folders.test_create_illegal_folder_name[|]","180","Based on: http://docs.aws.amazon.com/AmazonS3/latest/dev/UsingMetadata.html"
"failed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_remote_control_multi.test_multi_remote_control","329184",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_console_size_soak.test_is_soak_check[webdriver_soak_test]","45848",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_reports_data.TestStaticReport.test_request_stats_report[v4]","367",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_move_tests.test_move_test_sanity_on_projects[666666666-BadRequestException]","1702",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_user.test_user_name_localization[\u05e2\u05d1\u05e8\u05d9\u05ea]","320",""
"skipped","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_rps.test_set_invalid_rps_values[text]","64",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_shared_folders.test_files_upload[txt_file.txt]","623",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_user.test_user_name_localization[\u041a\u0438\u0440\u0438\u043b\u043b\u0438\u0446\u0430]","325",""
"failed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_remote_control.test_get_remote_control[sampler1_301_sampler2_302]","1445",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_auto_jmx.test_autojmx_versions_via_info[jmeter_2.11.jmx-expected5]","1133",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_file_parsing.test_parse_jmx","53738",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_shared_folders.test_file_download[dummy.jmx]","794",""
"skipped","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_failure_criteria.test_sliding_window_stop_ignore_rampup[v4]","260135",""
"failed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_reports.test_compare_summary_to_trend_report[1]","806711",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_system_admin_users_actions.test_filter_users_by_email","4141",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_account.test_get_account_invitations","365",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_workspace.test_disable_empty_workspace","818",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_account.test_invitation_invalid_roles[acc_roles2-is not an available role in the account-workspaces_id2-None-None]","506",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_shared_folders.test_create_illegal_folder_name[<>]","199","Based on: http://docs.aws.amazon.com/AmazonS3/latest/dev/UsingMetadata.html"
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_large_test_file.test_large_files_execution","436179","Test purpose is to verify that multiple sessions are prepared in parallel and not affected by large test files
    Tests are ran to the point when all engines init is started and compares time in relation to amount of engines"
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_taurus_cloud_file_validator.test_start_info_validations[params2]","35008",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_workspace.test_add_duplicate_member","162",""
"failed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_schedules.test_schedule_multi_test","218114","Test scheduler for multi test"
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_auto_jmx.test_autojmx_versions_via_info[jmeter_3.1.jmx-expected9]","1138",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_host_override.test_verify_host_override[http_test_settings_not_exist_url_with_host_override_first_and_last_lines_not_exist_ips]","166041",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_usage_alerts.test_positive_alerts_triggered","240235",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_rps.test_rps","377563",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_usage_alerts.test_get_usage_alerts","9855",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_test_files.test_file_put_content[pretty----
- line]","1784","
    :type created_test: blazemeter.tests.Test
    "
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_usage_alerts.test_update_usage_alert","332",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_remote_control.test_post_remote_control[sampler1_201_sampler_202]","1467",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_dedicated_ips.test_read_dedicated_ip","1703",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_account.test_upgrade_subscription_public_plan","3105",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_test_crud.test_http_create_using[]","771",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_shared_folders.test_create_illegal_folder_name[~]","182","Based on: http://docs.aws.amazon.com/AmazonS3/latest/dev/UsingMetadata.html"
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_account.test_update_account_member[firstName-abuka-False]","666",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_taurus_cloud_file_validator.test_start_info_validations[params1]","16767",""
"failed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_projects.test_project_update","811",""
"skipped","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_reports.test_master_kpi_values_cached","1",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_test_crud.test_http_create_using[None]","657",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_file_parsing.test_parse_empty_yml","5807",""
"skipped","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_reports_data.TestStaticReportExternalAccess.test_failure_criteria_report_session_on_prem_external_access[v3]","1",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_shared_folders.test_get_shared_folders_list","1228",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_usage_alerts.test_negative_illegal_workspace","157",""
"skipped","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_reports_data.TestStaticReportExternalAccess.test_failure_criteria_report_master_on_prem_external_access[v4]","1",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_store_rampup_steps.test_store_rampup_valid_steps[1]","1698",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_account_features.test_toggle_flag_value_validation[None-400]","242",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_account_features.test_toggle_invalid_features[dummyFeature2-enable]","449",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_wipe_account.TestWipeAccount.test_verify_wiped_apm_credential","183",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_usage_alerts.test_get_usage_alert","333",""
"skipped","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_schedules.test_re_enable_schedule_after_missed_execution","13",""
"skipped","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_onprem_leakage.test_onprem_http_leaks","415",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_store_rampup_steps.test_store_rampup_valid_steps[0]","842",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_account.test_get_account_features","263",""
"failed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_remote_control_v4.test_jmeter_properties[params3]","201380",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_submit_data.test_submit_data","4798","Perform single submit, retrieve report results, compare results values to original submit values"
"failed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_taurus_cloud_file_validator.test_start_info_validations[params4]","41879",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_host_override.test_verify_host_override[http_test_settings_not_exist_url_without_host_override]","171035",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_user.test_regenerate_api_key","1930",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_shared_folders.test_create_illegal_folder_name[;]","194","Based on: http://docs.aws.amazon.com/AmazonS3/latest/dev/UsingMetadata.html"
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_schedules.test_update_schedule","8393",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_usage_alerts.test_create_alert_with_illegal_mail_negative[ -Invalid email]","156",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_account.test_invitation_invalid_email[robocop@aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa.com]","705",""
"failed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_taurus_cloud_file_validator.test_start_info_validations[params3]","73048",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_opl.test_get_ship_with_auth_token[False]","165","
    GET /api/private-locations/:id/servers/:id
    "
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_auto_jmx.test_auto_detect_executors_v4[jmeter_5.0.jmx]","109261",""
"skipped","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests./home/jenkins/workspace/API-TEST-BZA/api-testing/api_testing/tests/test_functional.test_import_swagger.test_basic","49767",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_opl.test_docker_run_command","294","

    :param temp_harbor:
    :param temp_ship:
    :return:
    "
"broken","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_schedules.test_continuous_execution","335169",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_auto_jmx.test_autojmx_versions_via_test[jmeter_2.13.jmx-expected7]","820",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_account_features.test_toggle_flag_value_validation[enable2-400]","258",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_account.test_invitation_invalid_email[aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa@blazemeter.com]","711",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_account.test_invitation_invalid_email[robocop.com]","695",""
"skipped","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_opl_support_matrix.test_opl_coverage_matrix[setup_ec2_instance10]","0","Assumes private key name in environment variables and key in local .ssh"
"skipped","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_reports_data.TestStaticReportExternalAccess.test_failure_criteria_report_session_on_prem_external_access[v4]","2",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_auto_jmx.test_autojmx_versions_via_test[jmeter_5.0.jmx-expected11]","823",""
"broken","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_rps.test_limit_rps","383883",""
"skipped","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_reports_data.TestStaticReportExternalAccess.test_summary_report_on_prem_access_external[v4]","1",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_file_parsing.test_update_involved_file_signed_s3_url","8121",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_multi.test_add_to_running_master","116292",""
"broken","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_taurus_cloud_logs.test_standard_user_log_files","56",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_account.test_invitation_invalid_roles[True-Invalid structure, parameters are expected to be arrays-workspaces_id0-accountRoles-None]","494",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_workspace.test_workspace_localization[\u65e5\u672c\u8a9e]","219",""
"failed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests./home/jenkins/workspace/API-TEST-BZA/api-testing/api_testing/tests/test_yaml_and_shared_folder.test_yaml_and_shared_folder_test.test_check_link_folder_files_command_is_added_to_merged_yml[both_yaml_and_involved_in_shared_folder]","167420",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_account.test_mail_received_on_subscription","361","Check user mail for subscription confirmation. 2minutes timeout with 10 second intervals"
"skipped","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_rps.test_set_invalid_rps_values[True]","64",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_test_crud.test_create_test","1002",""
"passed","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_opl.test_ship_token","1024",""
"broken","api_testing..home.jenkins.workspace.API-TEST-BZA.api-testing.api_testing.tests.test_labels_limit_per_engine.test_four_engines_limit[test_three_engines_limit]","71053",""
